,text,sentiment
5416,"Ever since I can remember, I've been saying that I'm going to marry an office worker who has weekends off.",neutral
5417,"As I had hoped, I got married to an office worker (?) who has weekends off, and I've already gone on family trips more than once, and I've been to the park more than once, so I've done a good job of family holiday entertainment! I am great! I think ← An example of happy thinking when the hurdle is low!",positive
5418,"However, my husband bought a book on family leisure and is going to go all over, and I wonder if my younger child will be able to go camping and skiing when he is in elementary school! I'm looking forward to it, but it doesn't come with a pin. Well, should I have fun? While having fun, I, who was troubled because I didn't have enough material for my summer vacation diary, may pass away.",positive
5419,"I usually spend too much money at convenience stores (mostly sweets) and online shopping due to stress, so it's nice not to spend money on my days off. Also, I don't buy and eat convenience stores, so I lose weight on my days off.",positive
5420,"I want to find my favorite hair salon. I'm tired of doing hot pepper beauty every time. However, I was introduced to an expensive beauty salon in the center of the city before, but it was too far away, so I left on the way, so a nearby area would be good. If so, do you still find it from Hot Pepper Beauty?",neutral
5421,"I get depressed on the last day of a three-day holiday, but after 10 days off, I can't remember what happened before the holiday, and I can't remember anything about work, so I can sleep without feeling depressed. Long live memory loss!",positive
5422,"Everyday life. Or rather, the desk I left as it was yesterday... as usual, I don't remember anything.",negative
5423,"Lately, I've started to realize that things are trade-offs. If you gain something, you lose something. There's no such thing as a dream just to get everything.",negative
5424,"Oh. tired. I'm tired of going out drinking, so I just want to have a meeting where I can talk while sleeping.",neutral
5425,The younger child is annoying at the nursery school.,neutral
5426,"I'm tired of talking in front of people, so I want to eat some freshly fried croquettes and go to sleep.",negative
5427,"I'm tired and I'm missing the kindness ingredient, so I ate 2 each of the 6 hamburgers and got another second! She gets angry because she wants to eat it too.",negative
5428,Friday to eradicate Country Maam at home in the morning (6 pieces),neutral
5429,"The head of the school is too fossilized, but on the other hand, I feel that the long working hours that cannot be adjusted to elementary school life is also a problem. But there is too little time to wait for a change in anger on both issues.",negative
5430,"It's one way to maintain the status quo while venting gas, but if you want to change something, you have no choice but to act on your own.",negative
5431,"Even though I feel a lot of unreasonableness, I guess I have no choice but to change myself after accepting it to some extent.",negative
5432,But it's all because of the bonus! Money matters!,positive
5433,The whole life is too close and painful,negative
5434,"Yesterday, I fell asleep without taking a bath, and now I'm in the shower.",positive
5435,"Well, now that I've finished wearing masks for half a year, I have to prepare the cheeks and lips that I had left out.",negative
5436,"I want to find a cheap and good guy, but I have no choice",negative
5437,I can't read and my brain doesn't work today,negative
5438,"I've been avoiding conveyor belt sushi recently because the bill is close to 4000 yen for 4 people, but when I went there with 3 people today, it was about 2000 yen and it was no good.",negative
5439,I've been making a lot of typos lately,negative
5440,"I'm sorry for being so petty, but when I go to an otolaryngologist recently, even if I have the same symptoms as my child, I endure it... I don't think I should be stingy with medicine, Children are free. Free is amazing.",neutral
5441,"On a bad day like today, the sphygmomanometer at the pharmacy measures around 90, so this lack of strength must have a lot to do with low blood pressure.",negative
5442,Salad chicken. Let's have salad chicken for lunch next week.,neutral
5443,Ah... a bullfrog is chirping (countryside),neutral
5444,"First beauty salon in the morning. The shop was great today. No, rather than technology, it's a young girl's machine gun talk. It was so messed up that the world we lived in was so different that I was somehow very energetic!",positive
5445,Let's go again when we're not feeling well. Talking to bright people makes me feel better. I want to be like that too!,positive
5446,"Oh, it's dim. Let's go little by little. Recently, Job Hopper's sister has changed jobs for the 10th time in total, so I'm upset. Her older sister is blessed with being a full-time employee at a company where she can take short childcare leave, so it's a luxury to quit, the words echo in her head. Ha.",negative
5447,"From my point of view, I would be very envious if there was someone I could rely on in times of need, and I could move around, so it's a request that we both don't have.",negative
5448,"This year, both my mother and mother-in-law skipped Mother's Day",negative
5449,"It was only recently that I realized that not wanting my child to go through the same hardships is what prevents me from leaving my job, no matter how hard it may be.",negative
5450,"However, even those who grew up in a wealthy family that had the kind of environment that I had always envied, are now suffering from the pressure of being able to provide the same kind of environment that they grew up in. I'm worried about taking exams because I have a lot of support from my parents' house and I have to get into a proper school. If you are in a different position, you will have a different problem",negative
5451,"There is no such thing as lightness in worries. There is no such thing as people who are in a privileged position should not worry, or that worrying is a luxury. My recent theme is that it's not something that other people can say.",neutral
5452,"At least I went to Indian Curry to have something delicious for lunch. However, there is no clerk when entering the store. Call to a place that seems to be a kitchen. The store clerk comes out with a sense of humiliation, and after that he talks to me with a smile. Of course curry is delicious. Somehow healed. Delicious food and a smile are justice.",positive
5453,I can't help but refuse to come to work in a stable manner,negative
5454,I'm looking at job openings more seriously than ever before. There are many things in IT that can be remote ← That level,neutral
5455,It may be that other people should not judge people's happiness.,neutral
5456,Marble chocolate eaten hidden by a child Uma Uma,positive
5457,"When I'm tired or irritated, I tend to get annoyed with everything around me, and my vision tends to narrow, so I'm going to work hard at the Great Cat War at times like that.",neutral
5458,"I'm looking at the job offer today, but I confirmed that there are many people who work 8 hours in actual work. surprise!",neutral
5459,I don't know if it's May's disease,neutral
5460,"I've just been released from my duties at a certain terminal station that I love, but what should I do now? Now I want to go home early and go to bed... No, I'll cheer myself up and go see some summer clothes.",negative
5461,"After all, I did some light shopping, but now I'm suffering from fatigue to the point where I can't move. Fatigue is too deep in my body. I'm not sure if she'll be able to live another few decades.",negative
5462,"The dryer smells like something is burning. Should I buy a new one? However, I bought Nanocare (about 10,000) three years ago with the intention of jumping off the Kiyomizu stage and liked it, so I'm worried about how to lower the rank and buy it.",negative
5463,"It's fine if you just think that if you're going to take a vacation and go play, you don't have to shorten your working hours, but if you say it out, you'll get into a fight.",negative
5464,"Good job Friday! Anyway, it's a pizza potato party tonight!",positive
5465,"I was going to have a pizza potato party at night, but I realized that I will be vaccinated early tomorrow = driving.",positive
5466,I applied for the Olympics. I'm looking forward to!,positive
5467,"When I was single, I only wore skirts and heels. She is now obsessed with UNIQLO pants for work wear, wide pants for casual wear, and jerseys for one-mile wear. I wanted a skirt this year, so I bought a few, but the days passed with the price tag attached.",negative
5468,"Living with people causes trouble, so I want to become air and algae",negative
5469,"Trials that will test your feelings continue. It's a thought process that tends to be blamed for others, so I have to try not to forget the consciousness that I choose. What is happening now is no one's fault. all up to your choice.",neutral
5470,"I want to go home, or I want to take paid leave tomorrow",negative
5471,I'm still alive because the white tower will be on for 5 nights in a row from tomorrow.,positive
5472,"When I was walking down the corridor during my lunch break, an uncle who somehow seemed to know my face walked by, so I bowed for the time being. who was it and an hour. She was the president who took office six months ago.",neutral
5473,"Today I did some dangerous work in this scorching sun, but halfway through I lost strength in my limbs. He lost too much strength. And he had a mild heat stroke and a terrible headache, so he drank a lot anyway. It's still May and I'm not confident I can make it through this summer.",negative
5474,It's lunch until you spill soy sauce on your white tops!,negative
5475,"It seems that the child asked her mother's age by her friends. Thanks to the fact that she is usually 100 years old, she answered that she was 7 years old plus her actual age. Because there is reality (because it is old) it will spread at that age without discomfort, shock w",negative
5476,"Ah...I'm tired. Restoring the home environment took a lot of energy this week. For the time being, as long as there is no intention to separate for the time being, no matter how much stress is accumulated, I realized that it is necessary to operate while taking a good breather so as not to accumulate stress. No restorative energy.",negative
5477,"By the way, one of the unexpected changes in the child is the occurrence of heat rash. I guess the number of times I go out and sweat has increased dramatically. And unlike nursery school, you don't change clothes.",neutral
5478,"If you look at the job site, there are so many jobs that you can die, but there are no jobs that are close to home, short working hours or remote from home, full-time employees, high wages, only in-house work, and a compromise with your career. The feeling that the world doesn't want.",negative
5479,"It is a very selfish condition that it is clear that there is no such job offer, but it is necessary to seriously consider it because it seems that where to compromise will affect the happiness after changing jobs.",neutral
5480,"Since the child is small, it is essential to be close to home and work hours.",negative
5481,"Then it is better to maintain the status quo, the 10,000th loop.",negative
5482,"Strong and flexible. It's difficult to complete, but I'll keep that in mind.",neutral
5483,difference! Friday! Beer! Thank you for your hard work this week!,positive
5484,I want false eyelashes again. I want to spend money on beauty rather than splurge.,positive
5485,"I finally got to see the White Tower. The Reiwa version is full of humanity. I love the Heisei version of Egu, but the Reiwa version warms my heart. Mr. Okada's finances are wonderful, and I once again think that Mr. Okada is an actor that Japan can be proud of. As an aside, Toshiro Yanagiba and Kayoko Kishimoto felt like the truth. We look forward to seeing you again in 2-30 years!",positive
5486,"Now that I'm stepping into Arafo, I'm getting a little impatient with life. The feeling that I want to do what I can while I'm still barely fit and healthy. When I see what I want to do, I feel that my daily life is not enough and my motivation is boring.",negative
5487,"However, if you try to live your own life as the main axis, you may physically spend less time with your child compared to the delusional pattern of spending your time as a kind full-time mom without thinking about such things. It's the same with the schoolchild this time, but even if it's a very serious reason, in the end I feel like I'm giving priority to my own convenience, and I'm kind of depressed. .",negative
5488,"Well, whatever it is, it's my job to be easily depressed, so I want to take it easy without worrying about that.",neutral
5489,All judgment axis is troublesome or not troublesome.,neutral
5490,"If you say you're tired, you'll be told, ""I always say that, but there aren't many people who get an A grade in health checkups, and people in the world are probably spending their days in a more tired state."" I wonder if I'm not patient enough... At the same time, I think it's great that even the old man on the crowded train is patient!",positive
5491,hayoneyo,neutral
5492,"I don't want to eat anything these days. When my blood sugar level goes down, I get hungry, but somehow I'm tired of eating. In particular, there is nothing I want to eat at home because my self-cooking ability is low.",negative
5493,The stock of personal tissues will soon run out. I'm the one who spills coffee when I'm deciding whether to go shopping on my lunch break. Are you going shopping...,negative
5494,"There are events that I can't see because I'm busy every day and I don't have any spare time, and my heart is weak.",negative
5495,Interesting. work. It's funny to think that I spend nearly 8 hours a day with someone whose background and philosophies don't mesh.,negative
5496,"I worked hard until Friday, so I bought clothes and even a cake. perfect flower.",positive
5497,My blood pressure is strange because I've been out of shape since morning. I'm going to check it now.,negative
5498,Get up first in the morning. Apologize for not waking up earlier than me ever since you were born and sleeping until noon! I came out with a broken heart.,negative
5499,I'll let you wash only the indoor shoes this week! Only slippers! ! !,negative
5500,"I'm exhausted from the ups and downs of my emotions. I want to be a calm person, but I can't help but feel that my brain structure is different in the first place.",negative
5501,"Well, I'm running away from home for 5 hours. take it easy *Actually 30 minutes",neutral
5502,"I'd like to try personal color diagnosis, bone structure diagnosis, shopping accompaniment. Every time I shop, I get lost and can only buy cheap items.",negative
5503,"How easy would it be to throw everything away and run away? It's not like I don't have any money for the time being, and wouldn't my children be happier than being with me, who has a lot of emotional ups and downs? However, when I thought about it concretely, it seems that it will be very troublesome to clean up after it (alimony, child support, etc., in this case, you will be the one who pays).",negative
5504,"The company can be terminated at any time. However, parents can't stop until they die. Whether you are directly involved or not, your social responsibility continues.",negative
5505,"After taking a nap for 4 hours, my frustration had subsided. She was completely sleep deprived.",neutral
5506,and it was raining. It was completely low pressure.,neutral
5507,"Furthermore, when I visited my parents' house around 20:00 for some business, my sister was also taking a nap. She was completely blood.",neutral
5508,"I received a message from my husband, who was in charge of delivery, that the nursery school children who went out in short sleeves would get violent when it was cold, so I delivered long sleeves. I cut my makeup and breakfast time in half...",negative
5509,But it's cold. I don't need a pool or anything like that. I took it.,negative
5510,"It's so cold. I have the strange boots I bought in a hurry, but it's so cold that I'm thankful that they're boots even if they're strange.",neutral
5511,Is tapioca popular again?,neutral
5512,I want to be a camel. But the desert is hot.,neutral
5513,"When I researched tapioca, I found a tapioca store in my hometown. And even though it's in the countryside, people line up every day. It seems to be open until night, so why don't we go shopping after putting the child to sleep?",neutral
5514,And it seems that brown sugar milk tea is popular among young children. it looks sweet,neutral
5515,The season has come when chewing the salad you bought in the morning becomes troublesome.,negative
5516,Change your mind and buy some delicious jam and go home!,positive
5517,It's time to fix your makeup during your lunch break.,neutral
5518,"When I think about it again, it's a great power word to get into the mood. Saying that to someone's face would be a big deal.",negative
5519,"He is basically a pacifist and lives his life paying close attention to avoid hostility as much as possible, so he is confused because he is not used to being openly hostile. However, the people around me may have just put up with it, or it could be the other way around, so I don't know the truth. I'm an adult, so I try not to worry about it as much as possible.",negative
5520,"Well, it's impossible to be liked by everyone, and if you can't stand it, it's actually a reason to quit, so don't think about it! Caprese was delicious.",positive
5521,"How to hold chopsticks. I had a complex about not being able to hold it well, so when I was 20, I bought something like Edison chopsticks and self-corrected. Thanks to you, I gained confidence.",positive
5522,"My child seems to be interested in internal organs and bones, so I hope I can go to the museum at least once this summer. It's cool.",positive
5523,"It's easy to feel like you're not made like a normal person, and I feel like I'm obsessed with it. I feel like I'm a normal person, and I don't have anything to compare myself to.",negative
5524,"For example, the elementary school pool is almost every day, so when I complained that I needed to wash my swimsuit every day, my husband said, ""Finally, life has become normal."" I felt that it was useless to think that I was no good because I was unable to lead a normal life at the moment.",negative
5525,"Well, I can't get up at 5am, I've never cooked anything in advance, I do a lot of laundry three times a week, and I clean whenever I feel like it, so maybe I'm lazy in the working mom world. I don't think you're wrong...",negative
5526,"It's okay if you're not number one. It's okay if you don't win any awards. I thought that even if a child can't keep up with classes, even if they can't go to school, they still have their own happiness.",positive
5527,Parents are the ones who help you find happiness. I got the feeling that it wasn't stuffed with formulas or stuffed with common sense.,positive
5528,"Super sento from karaoke, luxury to spend in the neighborhood",positive
5529,"I was lazy on Saturdays and Sundays and couldn't clean much, so I vacuumed after sending my child out. She's feeling fine, but she's lost all her strength, but of course she's about to go to work...",negative
5530,"It seems that serotonin tends to decrease in June, so it's a specification to be irritated!",negative
5531,"Last week, I had a stomach upset and continued to take over-the-counter gastrointestinal medicine, but I was completely cured on Saturday and Sunday. But now, when I go to work, my stomach hurts again. However, it can't be helped because serotonin is insufficient in June.",negative
5532,"Ah, maybe I should book the medical checkup I missed in February... I can legally take time off from work.",neutral
5533,"Don't let your eyes slip, the letters won't come in",negative
5534,"It's hard not to be able to relieve stress by overeating and drinking when my stomach is in a bad condition. Even if it doesn't go as far as overeating and drinking, it's like buying multiple pieces of cake or drinking alcohol after taking a bath. That sort of thing is what makes my life worth living.",negative
5535,"In the morning, it is said that today's complexion is more earthy than blue. After many hours of wrestling in the futon whether to rest or not, in the end I can't decide to go. Since I became a working mom, I haven't taken a day off because of my illness, and I've been preparing for my child's poor health, but I wonder how long an adult can take sick leave... I've completely forgotten.",negative
5536,"I had a hunch, but one of my team members took a day off due to illness, so I couldn't leave early. I can't help it. Don't blame the members who tend to take a break, let's blame personnel...",negative
5537,"In order to get rid of the cause of the stomachache, I stopped buying water bottles and lunch boxes, and tried to eat small amounts of easily digestible foods, but it doesn't seem to be getting better.",negative
5538,"As soon as the lunch break started, all the team members disappeared. I own nothing today. I can't eat lunch.",negative
5539,This kind of thing is slowly coming. want to quit!,negative
5540,"This is purely a question, but sometimes I'll have a drink before picking you up! I see a very envious tweet like this, but after that, I wonder if I'll pick you up with alcohol in it? Or maybe daddy will go on such a day?",neutral
5541,"It's impossible for us to pick up and drop off by car, but I'm just too envious.",neutral
5542,"There were about 500 million things that annoyed the company today, and at the end I came back with a bit of a madness to the members who were swarming around with short working hours and ignoring fixed hours. I was worried about whether I should come out tomorrow morning and follow up, but I will rest as planned without worrying about unnecessary things. Frustration does not change the company. The only thing I can do is change myself, so I look for jobs while I'm frustrated",negative
5543,"Come on, cool your head and get some Haagen-Dazs.",neutral
5544,There are a lot of police cars and white motorcycles...!,neutral
5545,"After trying on various things, I realized that people these days have long legs! Tall!",neutral
5546,"Elsewhere, home. Of course, I am myself and I can't be someone else, and I don't have to be. It's the days when I realize that. And I don't have to be normal, I'm going to find a way to be happy without overdoing it as much as possible. A little weight was lifted off my shoulders.",positive
5547,"I like to collect samples, so I'm going to organize the information as much as possible, such as the working mom magazine feature that I've been looking at. The more I look at it, the more I waste time regretting myself for not being able to do so. Let's aim for happiness that matches our stature.",positive
5548,"When I read the magazine I got in the calligraphy class, I felt deja vu. It was unmarked, but it seems like the school I went through. I'm surprised it still existed.",neutral
5549,"I'm talking about my image without any basis, but my childhood friends, those who were said to be selfish when they were children, have become transcendentally kind when they grow up. You can be saved by kindness like an angel. I think it is very important to have children in childhood. On the other hand, it is aggravated by myself who was too good a child.",neutral
5550,"First of all, I want to sleep, I want to lie down, but once that is fulfilled, I want to cook delicious meals every day, or attend class on weekdays, or want to keep my house neat and tidy, or be a kind mother. But it's the ultimate luxury that can't come true unless it's economically abundant.",neutral
5551,"When it comes to Monday rain, it's the Carpenters. When I let that beautiful singing voice resound in my head, my melancholy became a little better.",positive
5552,"In the past, when I spoke with someone who is an expert in the field, it seems that your thoughts are running through your brain at a speed and volume several times faster than others, but because of that, crosstalk is likely to occur, so you suddenly shut down. I've been told that it might be easy, but this is exactly what it is.",neutral
5553,"A PC that is fast but breaks down quickly (myself), a PC that lasts a long time even if it is slow, a PC with beautiful images, let's say that everyone is different and everyone is good.",neutral
5554,"As is the case every week, when the weekend comes, my stomach is normal, and when Monday comes, my stomach is broken. It's easy to treat with mental things, but I suspect that there may be physical causes in the first place. But.",negative
5555,"When I bought an expensive matcha ice cream and forgot about it in the refrigerator, my husband criticized me for eating such an expensive ice cream. I couldn't say that she often buys more expensive convenience store sweets and Häagen-Dazs, and I decided to stick to the secret that she often secretly eats expensive bread.",neutral
5556,It's been a long time since I read a book on the Kindle app and I missed it.,negative
5557,I want to be a strong drinker too.,neutral
5558,I'm tired of all kinds of things.,negative
5559,There are turtles on the premises due to yesterday's rain,neutral
5560,"After leaving the garden, the turtle disappeared. surprisingly fast.",neutral
5561,"What I noticed when I started living with men was how simple the shapes of their clothes were. In the summer, I wear the same T-shirt and pants of the same length. In winter, it just turns into a trainer. I was impressed by how easy it was to wash, and how easy it would be to manage.",neutral
5562,"Lately, I've been going to Hello! He tells me to look at the essence. It's also good not to rush into things like your current job.",positive
5563,"That said, I've been treated badly and returned home holding back tears, so anywhere in the world depends on the person.",negative
5564,I'm so depressed that I want to quit my job right now ← It's almost always like that,negative
5565,"The family has so many issues that I want to live with just me and my family (narrowly defined). At my age, I have no choice but to turn my attention to issues such as old age, nursing care, and graves. I talked with her husband about retiring well and living quietly in a completely unknown land, and went to bed. = Wealth is required.",neutral
5566,"I don't want to force myself to be good at what I'm not good at, but I want to follow up to the extent that it's not a problem (practice changing clothes, etc.) and fully develop what I'm good at. Instead of forcibly blending in with school, they get along well with their parents and keep their distance. I want to follow in a direction that enriches the person's life",neutral
5567,"My job is a mess. As soon as I have something to think about at home, I can't get my hands on it, so I'm just making mistakes. Oh.",negative
5568,A 1st grader and a year-round student who likes math are enjoying their homework on addition and subtraction cards together. It would be nice if it could be completed by two people.,positive
5569,"There was a woman who looked surprisingly pale, but it was her reflection in the mirror. My hair is falling out a lot lately. I wonder if she should buy a foundation that makes her complexion better. As expected, it's blue at a level that other people would call out to.",negative
5570,"Also, I want a matching color lipstick. I'm too scared to go near Depakosu counters.",negative
5571,"I used to come with all kinds of ready-made retort pouches, or even just natto rice, but recently I've run out of quantity. Retort curry alone is not enough, and natto rice also needs side dishes. If so, I'm going bankrupt with 3 side dishes every day →Is there no choice but to make it? when? When are you going to make it?",negative
5572,That's why everyone wakes up early and prepares dinner.,neutral
5573,"When I was dazed, the train has gone",negative
5574,"With too many incidents and a lot of busyness, the leader made a very irresponsible remark, so I was cut off. …A junior who is usually quiet and serious…",neutral
5575,"Recently, I think it's been more difficult than before, and that's probably because I no longer have a caring boss. The impact was unexpectedly large, and I was able to overlook that everyone was having a hard time. It's easy to end up feeling like you're the only one suffering.",negative
5576,"I made my hair black, but as usual, the sense of incongruity is amazing.",negative
5577,"By the way, the Nobita-kun character who got scolded for sleeping in class yesterday... Huh, isn't Nobita-kun going to sleep...?",neutral
5578,I'm so tired Let's live on Friday... just wait for the time to pass,negative
5579,"Are the hands, feet, and mouth coming? Hands and feet are terrifying. Because I'm going to be freaked out without exception. Incidentally, it took me twice in one summer.",negative
5580,"For the past few days I have been suffering from a very itchy rash. She thought it was definitely a tick, and was ashamed of her mismanagement of her house, so she bought a large amount of anti-tick goods. However, when she went to the dermatologist, she said it must be Chadokuga. Chadokuga? ! This is the first time I've heard of it, but it seems that there are many victims in the world... especially this year, so be careful.",negative
5581,"Chadokuga, which I learned for the first time this time, seems to especially like camellia plants. There's a camellia tree next door that hasn't been well cared for... It's gray, almost black, but I don't want to go near it to check. I'm glad the kids weren't hurt. Eczema that stands out when you wear short sleeves, and it looks like it will leave marks, so it's pretty depressing...",negative
5582,"I want to rest Everything, not work.",negative
5583,"I want to change jobs, or at least change jobs, but I don't want to lie in interviews. I don't want to say that I can go to work even when my child is sick, but I can't take time off because of my child's illness. Can you choose your words wisely in your answer? Mentally, I don't like it when I lied to get hired and it turned out to be a lie.",negative
5584,"Even if I clash with my true feelings, if there is still a connection, I would like to be taken care of there. That's what I feel.",positive
5585,"Since there is a tendency to have one-off surgery anywhere, I analyzed that it is probably a character that is prone to that. A character that is fine even if you leave it alone. I'm fine",negative
5586,"I fell asleep → fell asleep in the bath → woke up with my whole body numb in the bath I had a terrifying experience. Afraid to sleep in the bath. I got chills down my spine, thinking my life might end in the bath.",negative
5587,"Married couples earn equally and share childcare! Instead, I want to be released from the pressure of wage labor by handing over the main source of my income, so I take the initiative to shorten my working hours according to the circumstances of my husband's work. , I undertook one-day surgery on weekdays and left only sending to nursery school.",neutral
5588,"However, I'm not allowed to have a drinking party on Mondays and Tuesdays (I'm going home on time, so I want to go to work earlier than that), and I'm on a business trip on Wednesday, Thursday, and Friday, so please take care of everything in the morning! Drinking parties and business trips are not my will, I know, but I can't do that!",negative
5589,"In the first semester, I have a homework assignment, such as X books, and I'm in trouble because I can't finish it at all. First of all, I don't have any books at home. Commuting to the library on weekends has become quite difficult.",negative
5590,"As soon as I get tired, I forget something and write a red letter in my contact book.",negative
5591,"Please speak to me at home. Please check and fix it at home. Please let me read your family book. School lunches reflect the family's eating habits. Please prepare your arts and crafts materials at home the day before. Please prepare to collect money so that there is no change at home, there are too many at home at home at home! ! !",negative
5592,"I don't know if there are too many things that I should have, and it's too complicated, so please check it so that I don't forget anything at home!",negative
5593,"good morning. Knowing that I didn't have any trousers to wear this morning, I decided to go home early to go to the laundromat.",neutral
5594,"This morning, I picked up two people in place of the person who overslept after the drinking party, so God may transfer about 500 million yen soon.",neutral
5595,I'm still working at a company that kept telling me to quit from the moment I joined. There may be some transfer.,neutral
5596,"After a lot of twists and turns, there are rumors that we might live near Yoshizane's house in about 30 years. be. However, I want to keep a proper distance from my in-laws...",neutral
5597,"But at that time, there will be topics that can't be thought of now, such as nursing care problems. So, as long as you live, you will always have troubles, so if you are at the mercy of troubles, it will be painful. You should always be vague and live at your own pace",neutral
5598,"Ever since I can remember, I don't remember being obsessed with anything. Ever since I was in kindergarten, I haven't been able to wake up in the morning, and I've never looked forward to the next day. If you do everything properly, you won't have too much trouble, and that's why you've become so random. I did it before I died! I want at least one thing that makes me think",negative
5599,"I feel like it's going to end just fine. I often dislike myself for not being motivated to do anything, I envy people who are passionate, and I am attracted to them, but there is no sign of reversing. Low blood pressure, slow heart rate, hypothermia, and being a long sleeper are causing a lack of motivation at the cellular level.",neutral
5600,"I've been longing for Strong Zero, and after drinking 1/3, I felt the limit and put it back in the refrigerator.I woke up at 5:30 this morning. Surprisingly, I didn't get sick.",neutral
5601,"I've been so tired today that I've been sore and my throat is dry. There was also a parent-teacher conference, so she was even more tired.",negative
5602,"I'm at an amusement park in the rain. Come to think of it, when I was a kid, there was an amusement park above the department store, and I remembered that I often went there while shopping. It wasn't that expensive, and it was just right for a little fun.",positive
5603,"Amusement parks are nice with a lot of people. I am prone to motion sickness, so having a lot of people helps me, and I like being in charge of photography.",positive
5604,"I felt that knowledge, culture and dignity are necessary to enjoy a luxury hotel. Families who are accustomed to cheap business hotels are not interested in the scenery of high floors! !",neutral
5605,"We were both 25 or 25 years old, with fluffy heads, and we didn't know anything about the world. I thought Otherwise, it would have been impossible.",neutral
5606,It doesn't matter who your opponent is.,neutral
5607,"For the time being, I want to do something about spots and freckles. Let's look around.",neutral
5608,"Recently, my skin has been deteriorating too quickly, and although I used to be the type that doesn't mind going out without makeup, it's become physically impossible for me. It's obvious that stress and fatigue are the culprits, but I'm starting to feel like I need to use something cosmetic dermatological to make up for it...",negative
5609,"Over the past two or three years, this trend has become stronger, and it disturbs my feelings in many ways, so I feel like cutting off contact with my family.",negative
5610,"While I was running errands for the first time, I jokingly said, ""Can I buy milk for my mom by myself? That's impossible, hahaha."" let's go shopping together, mama is in trouble! And she seriously appealed, and in the end the two of us decided to go shopping... Mama cried",positive
5611,"Even though it was a joke, I said something that tested my child, and I'm deeply regretful. You may treat them like this, but you must not forget that you are still a child inside. .",negative
5612,"My legs have been sore since a while ago. Well, I paddled a duck board at an amusement park. On saturday.",negative
5613,"I almost know the location of the restrooms at the stations along the way, and even if I get there, I'll rest for an hour in a restroom where people don't seem to come. I'm learning the tricks (useless)",negative
5614,I think it's a genius that I've been to work on time until now. I don't think I can do it anymore because I'm too talented.,negative
5615,"sleepy. But I bought a lot of cosmetics this month, so I'll do my best. What I bought: Sunscreen, control color, liquid foundation, eyeshadow, booster, blush",positive
5616,Take this opportunity to throw away strange things. Shadows that have been around since I was single ← Throw them away quickly,neutral
5617,"My hard work paid off, and I was told that my complexion had improved today!",positive
5618,"Our lunch box starts next week, so let's procure ice packs and disposable containers over the weekend. Also, a Wasaoro-like seat.",neutral
5619,I went to the laundromat last week and the advantage disappeared completely. I hate this weather.,negative
5620,I fell asleep before I knew it,neutral
5621,"I don't care about anger anymore, I want time to wash and sleep.",neutral
5622,"Strong Zero Too easy to drink, 1 can. I drank too much. I'll come later, dizzy~!",neutral
5623,"Hehehe, outside business, come out early and win free time!",positive
5624,"What is this heat, I forgot my parasol",negative
5625,"When I was sleeping with cancer in the hospital waiting room, I woke up when my name was called out loud",neutral
5626,"I think that the topic is the life of a drinking party, but I had a hard time choosing a topic for a drinking party with only single men. I learned that travel and TV shows are universal topics of all generations.",neutral
5627,"I think I slept about 15 hours a day during summer vacation when I was in elementary school. She was just bored, but she didn't like school either, so she slept well anyway.",neutral
5628,"I read Chibi Maruko-chan, Neko Neko Fantasy, Tennai, Conan, Kindaichi, Cooking Papa, and Slam Dunk repeatedly. After that, I went back to my girlfriend's mother's parents' house (there is nothing in the countryside) and spent all my free time. Perhaps she had used up all of her leisure time by the time she was 10...!",neutral
5629,That's why I was a ribbon school.,neutral
5630,"My mother is weak in the morning, but I'm worried about making lunches at night this season. Are you going to wake up early tomorrow morning?",negative
5631,"Child, the toothpaste calendar for summer vacation homework is covered in chocolate. After eating chocolate ice cream, I brushed my teeth and my hands got chocolate on them...",negative
5632,And the worst mother who will do her best to swear and corner her. It's really bad.,negative
5633,"I'm tired at home, I'm tired, I don't want to live like this. So her husband is exhausted too. That's why, today I asked him to play as he pleases, but it's no good if the stress hits the child.",negative
5634,"About 10,862,678 people have told me that the bright side is good, but what is the current situation? tough.",negative
5635,"I believe that even if the current situation is the same, I can change it as much as I want depending on how I feel about it.",negative
5636,"At the very least, I'm making takoyaki that my child wanted as an atonement. Breaking a raw egg is amazing! genius! while praising. Child care back and forth.",neutral
5637,"Voted yesterday. Even if you don't have the voting ticket that was mailed to you, you should be fine as long as you have your driver's license or something.",neutral
5638,"There is a training that is like a gateway to success for young people, and the period is 3 nights and 4 days. Pregnancy and childbirth in the year around the target year. I completely missed the opportunity while living in a short time. All the juniors waiting in line have finished, this year. Hmm. I won't be able to hear you anymore. If you want to live, they will let you go, but they probably won't go.",neutral
5639,"This is also a personal point of reflection, but from the standpoint of not being able to satisfy my regular duties, I strongly believed that external training and overnight training were out of the question. I've gotten through it all. Around 6-15 years as a member of society, growth opportunities would have been rolling around.",negative
5640,"I was the one who made my job boring. Recently, I have been accusing myself of this feeling.",negative
5641,"I made takoyaki with my kids (100 pieces), vacuumed, finished all the laundry (4 times in total), did a little homework, and went to the pool! I let him play in the bath and already completed the bath. I'm too genius, so I'll drink my favorite alcohol from 18:00 and prepare for Monday. In addition, it seems that you don't have to clean up the kitchen (husband consented to go out)",positive
