,text,sentiment
5849,"Somehow, the TL of Ria's friend is no longer Ria's friend, and recently I often seem to make mistakes",negative
5850,"From Sunday to night there isn't much anime ( °° )
.....Hima _(-ω-`_)⌒)_",negative
5851,It seems that the current state of the room speaks to my heart... (laughs),negative
5852,"When I touch the edge of a boiling pot without a handle, or when I mistake the spout of a boiling pot for the lid and try to touch it while tilting it, I wonder what I'm doing right now (´-`)",negative
5853,Imocho's Blu-ray is still unregulated?,neutral
5854,It's amazing to think that there is a region where this was done around 22:00 w,positive
5855,"I wonder if the hot carpet is broken?
I want to fix it, but I don't want it to rip like an extension cord (´・_・`)",negative
5856,I have nothing but regrets,negative
5857,self hate.,negative
5858,I really want to go to Pansp in Tokyo! (>︿<.),positive
5859,"Something is wrong with LINE.
The stamp has not been reflected since a while ago...",negative
5860,"When I was doing sit-ups, I lowered my body too much and had too much momentum and hit my head on the floor. It hurts...(´・ω・｀)",negative
5861,"It seems that some people have unfollowed me. sorry...
If you reply or DM me, I will follow you back, so please contact me!",negative
5862,"Pumpkin scary, hate (´・ω・｀)
I will never touch it again (´・ω・｀)",negative
5863,"A love song for a certain airship pilot, I didn't understand it at first, so I thought I'd cut it, but when I saw it, I did it right! (*^^*)
i want to see the book too",positive
5864,"Wait a minute. I've been doing tax-included display until now, but when the consumption tax goes up, I'm saying that it will be tax-excluded. I don't understand ( °° )",negative
5865,Wow trouble. But I want it (´・ω・｀),neutral
5866,"I tried to put up with it, but I couldn't wait, so when I decided to buy it, the price doubled (´；ω；｀)",negative
5867,"No matter how long the piercing gets caught in the futon, the hole doesn't stabilize (´-ω-`)",negative
5868,"I wonder what kind of nerves a woman must have when she notices that I'm waving my hand at a friend who's about to get on the bus, but she proudly sits next to me even though other seats are vacant. think.",negative
5869,"There were a lot of hairs that I didn't know were stuck in my smartphone case, and I thought, ""What is this? Is this some kind of curse?""",neutral
5870,Lost in a sense. Runaway. someone help me,negative
5871,"Oh, I found a strange part-time job lol
After a while, if you still have it, please register ←",neutral
5872,I'm watching anime but it's too boring to watch ←,negative
5873,Someone please stop me heh(゜∀゜HE,negative
5874,overheated,negative
5875,need a cooldown,neutral
5876,During the runaway ヽ(°∀。)ノ,negative
5877,"Dressed up as LINE Sally.
I like the color, but I prefer the brown character",neutral
5878,"I think the songs I like and the songs I sing at karaoke are two different things (no, I like the songs I sing, too)",neutral
5879,"I did 0.5% more! !
I can't sleep because it's frustrating",negative
5880,But my eyes get tired and my score keeps dropping,negative
5881,Circulation (´・ω・｀),negative
5882,"I didn't take a picture of it, but it's really funny w",positive
5883,"The more you watch anime, the more interesting it becomes because you can understand even if there are other anime (manga) stories in between.",positive
5884,I can't get Yukarin and Yui's song out of my head..,neutral
5885,"When I made a hamburger steak and seasoned it, the taste became the taste of Mc*Nard's teriyaki ma*ku burger w",positive
5886,I bought the pill remover and comb by mistake ←,negative
5887,"petit fire.
I was plain scared",negative
5888,burnt,negative
5889,The water absorbing sheet has become a waterproof sheet because it was left too long,neutral
5890,Getting along with a girl and getting excited (*´ω`*),positive
5891,Girls are early in the morning,neutral
5892,"I intended to take a nap, but I fell asleep for about 17 hours w",neutral
5893,"Thanks to that, I couldn't record Ani-Summer with all the numbersー(´；ω；｀)",negative
5894,"Eh, the unexpected lily development...",neutral
5895,Somehow I thought I had blocked my other account w,neutral
5896,"If you try hard by yourself, you won't be able to convey that to the people around you.",negative
5897,This is an initialization flag.....,neutral
5898,"Somehow, I'm happy to be relied on by my peers and juniors (*´`)",positive
5899,"It's my usual pattern to try too hard and fall down, so let's take care of ourselves...",negative
5900,"Those who work hard lose.
Be kind and be hated. look stupid
Then you don't have to try hard anymore, right?
_(:3 ”∠)_",negative
5901,Take it easy ＼( 'ω')／,positive
5902,"I decided not to do my best, but as soon as I thought I'd try again, this is it.
Hahaha (゜∀。)",negative
5903,"Without immersing yourself in your hobbies, let's enter a life of withdrawal and laziness ＼( 'ω')／",neutral
5904,"This is a cold death flag tomorrow.
I will probably go to bed tomorrow. sorry",negative
5905,"When I curled up on the floor and slept, my body ached and I woke up when I got into the futon (´Φ_Φ`)",negative
5906,"It's strange that even though I registered in Kansai, I only get jobs from Tokyo.",negative
5907,"I know women are troublesome creatures, but I don't really understand men's pride and face.",negative
5908,Difficult ( _・ω・_ ). O_,negative
5909,"I accidentally saw anime spoilers in someone else's reply.
No, I don't see Nanimomi Teninder (゜д゜)",negative
5910,Anyone playing Nanasta?,neutral
5911,"I don't know if it's popular.
Personally, I'm addicted to it.",neutral
5912,"at the bank. Even though he got the PIN wrong, he managed to transfer it. What's this? Does the number matter? Scary…",negative
5913,"Maybe the people next door are the same as me? w
I can hear the pre-parade playing all the time w",neutral
5914,"Come to think of it, I haven't been able to see Dokuro-chan until the end...",negative
5915,I want a figure of Ririchi-chan (Inu x Boku SS),neutral
5916,"Even though I don't go to a part-time job, I register too many dispatches and monitors, so I don't know where I work ＼( 'ω')／",negative
5917,"Somehow, I feel like I've never worked part-time at restaurants, convenience stores, or anything that ordinary people do... (Are hotels normal?)",negative
5918,I don't know how I feel anymore,negative
5919,"People don't believe
Even though I knew it from before, I believe it and it hurts me every time.",negative
5920,I'm incapable of learning...,negative
5921,just stupid? Good-natured?,negative
5922,I'm used to being betrayed by someone important to me.,negative
5923,I wonder what I've been doing all this time...,negative
5924,"Alright, let's sleep and reset everything (. __ _ _.)",neutral
5925,"It's the first time I've seen 3 people playing maimai, a sound game w (2 people swapped 1)
The combo continues and it's amazing ww",positive
5926,"please take someone
I can't get my first piercing (crying)",negative
5927,"I knew I was allergic to metal, but I didn't think I'd have an allergic reaction to titanium for allergies (´・ω・｀)",negative
5928,I want a Nyaruko figure,neutral
5929,"I plan to go to bed at 0:00, but at this time..... (laughs)",neutral
5930,I'm sorry if I can't wake up today (it'll be fine if I wake up by noon lol,negative
5931,"ah! already! Uncle what! ? feel ill!
Please stop doing that in the middle of the day. Even if you go out at night. (That's not the problem)",negative
5932,"The older brother who is only stern in appearance. Without noticing that I was ringing a bicycle bell and trying to pass by, I didn't even check my surroundings and suddenly came out to the side of the road like a drunk and said, ""Oh? Please stop chasing me while yelling at me (laughs)",negative
5933,"It's been peaceful lately, but today I'm often entangled & talked to _(-ω-`_)⌒)_
4 times in about 10 minutes (laughs)
Please excuse me (‾▽‾;)",negative
5934,"I said I can't do it myself, but I'm repeating the same thing again. Don't learn... ε-(´-`*)",negative
5935,"Dare here.
Let's think about how to use Twitter if you're friends _(:3 ”∠)_",negative
5936,"Isn't Twitter a place where you mutter good things to an unspecified number of people?
If you want a specific person to listen to it, use LINE or email instead of locking it _(:3 ”∠)_",negative
5937,I'm sorry if I hurt everyone by saying something out of the ordinary,neutral
5938,Watching TL will heal you with anime and idols (*´`),positive
5939,You have a lot of birthdays today lol,neutral
5940,"There are many children who are too serious
I don't think it's going to go well if you do everything seriously.",negative
5941,"Nearly 30 pairs of shoes in a house where I live alone....
I wonder what you're doing (´・ω・`;) lol",negative
5942,5 of them are shoes for part-time job (laughs),neutral
5943,I know you don't mean to do that.,negative
5944,I have nothing but fear.,negative
5945,"Terrible, scary.",negative
5946,really scary,negative
5947,But I remember,negative
5948,"I'm so scared, stop",negative
5949,I can't stop trembling,negative
5950,déjà vu,negative
5951,"I thought I overcame it, but I can't",negative
5952,I do not want to remember,negative
5953,I don't feel like sleeping today (^_^;),negative
5954,"Wait (lol) It's too cold here (lol)
I have a headache and it's hard to breathe, just like when I went to N Prefecture (´・ω・`;) lol",negative
5955,"I think everyone should have a space like this.
I don't know but Buddha......",negative
5956,Everyone please stop talking about junior high school students (´；ω；｀)(※I'm an adult,negative
5957,Sometimes you have to be brave and try (*´ω`*),positive
5958,It's already serious that even the sound can be heard so clearly (´-ω-`),negative
5959,"From April, the price of game consoles will also go up! (°_°)
I have to buy it before...",neutral
5960,"Am I so easy to talk to? atmosphere? Are you doing
I often get talked to by strangers (´-ω-`)",neutral
5961,You might want to go to Kyoto Utahime Emaki!,neutral
5962,It was shocking to find out that the person on Twitter who I always thought was a boy was a girl,neutral
5963,When I took a nap from 17:00 and realized this time (before 2:00 in the middle of the night),neutral
5964,"I don't need debilit, please give me an angelit",neutral
5965,I can't decide whether to have ginger-grilled pork or doria for dinner,neutral
5966,"I want to talk to my close friends about a lot of things, but when I talk to them, they either get attracted to me, they think I'm sarcastic, or they're scared of me.",negative
5967,"It's nice to be attracted to someone you don't care about, but it's hard to be attracted to someone you're close with, yeah.
It would be even better if I could get along so well that I wouldn't mind being hit on.",neutral
5968,Stop in front of people's houses! go away _(_`~´_)_,negative
5969,Was there a prefecture you've never been to...? (It doesn't make sense because I don't remember even if I go),neutral
5970,Vanguard ＼( 'ω')／,neutral
5971,This is the first time McDonald's has served such a cold hamburger.,negative
5972,"Is it okay to sit next to you? Can't you say a word or at least sit on the other side of the desk?
Why are you sitting right next to me in a four-person seat with two desks ( °_° )",negative
5973,"On foot (20 minutes) or 40 yen......
I choose the easier path and time than money (・ω・)",neutral
5974,"I thought I'd be fine today, but today too (´Д｀)
And it comes...",negative
5975,"When I went to see the station staff, it disappeared. good",neutral
5976,"After all secret honey is cute! !
But it's expensive (´；ω；｀)",positive
5977,Gal scary (´・ω・｀),negative
5978,"Training event......
Should I use the card I was planning to use to raise another child (´・ω・｀)",neutral
5979,"Gachaibe is over! ! I forgot (´；ω；｀)
I only got 1 G(´；ω；｀)",negative
5980,I wish I could use Rona-chan for events...(´・ω・｀),neutral
5981,The clothes stores that I like are disappearing from the prefecture where I live now...(´・ω・｀),negative
5982,"I want clothes, but I don't want to spend 2000 yen round trip to buy them (´・ω・｀)",negative
5983,"""I'm 16... Oh! You're a high school student!"" !
Don't be old! !ヽ(`Д´)ノ",negative
5984,"I want to watch anime, but I won't delete my favorite anime, so if I start watching the anime I don't care about in order to free up space, eventually I won't have time to watch my favorite anime, and I won't feel like watching the anime itself...",negative
5985,"I just noticed! ! I can't watch anime for 5 days, so I have to watch it! (>_<)
I can't open the capacity (´；ω；｀)",negative
5986,I don't feel like waking up on days when I have nothing to do at all _(-ω-`_)⌒)_,negative
5987,"It's been a long time since I've had this much free time
...... Let's stay indoors for a day _(-ω-`_)⌒)_",negative
5988,"Wow~ I did it after a long time ＼(^o^)／
I thought it was a little bit (#^ω^) and threw out what I wanted to say without thinking about it...\(^o^)/",negative
5989,"It's kind of annoying to be treated calmly and maturely when I'm angry, but this kind of thing doesn't make the dispute bigger.
It is clearer than looking at the fire what will happen if you return with the same response when you get angry.",negative
5990,"I'm wearing all the schedules for Anisama and sweet love shower( °_° )
I want to go to both (´；ω；｀)",negative
5991,Good night ヾ(⌒(ノ'ω')ノ,neutral
5992,My body says it's morning ヾ(⌒(ノ'ω')ノ,neutral
5993,The sun is so bright that I can't sleep. Not sleepy.,negative
5994,I'm scared of losing my strength too much,negative
5995,My suppressed appetite came back (´・ω・｀),neutral
5996,"Ah, yeah, it's better than last year, but this prefecture is useless",negative
5997,I don't drink _(-ω-`_)⌒)_,negative
5998,The lady at the inn greeted me with good morning (I'm going to sleep now,neutral
5999,Haa~~ Happy (*´`)♡,positive
6000,Very cute! (.>ω<.),positive
6001,I feel like I'm evolving from Saikin Ame-onna to Ame-onna + Yuki-onna,neutral
6002,Striped bread (*´`)♡,positive
6003,Striped bread ＼( 'ω')／,positive
6004,"I was so worried about Rona that I didn't notice Kotori (´；ω；｀)
I'm sorry (´；ω；｀)",negative
6005,I wonder how long the maintenance will last for Nanasta......(´・ω・｀),negative
6006,"Over the mountains (´・ω・｀)
Please call me (´・ω・｀)",negative
6007,"I want to go to a one-man in Vegas! !
I wonder if I can go with a ticket on the day.",positive
6008,I won't postpone it just by increasing the Ronaibe reward (´・ω・｀),negative
6009,Twitter happy birthday ＼( 'ω')／,positive
6010,"If you go outside because it's stopped, it's going to rain.
Seriously.",negative
6011,I'm seriously wondering whether to go to Vegas with a ticket on the day.,neutral
6012,"Physically and financially, I feel like I'm going to die, but I'm dead.",negative
6013,"I thought it would be good because I'm going to Pansp, but it won't come (´・ω・｀)",negative
6014,"(。-ω-)zzz. . . (。゜ω゜) Ha!
...... I lost consciousness for about 30 minutes.",neutral
6015,Disinfect with alcohol when your throat hurts (・´ー・｀),neutral
6016,"I thought I would work hard at my part-time job even on my days off from April, but almost all of my schedule for Saturdays and Sundays in April and May was filled. And more than half of the schedules for Saturdays and Sundays from June to summer vacation are filled... (laughs)",negative
6017,"Recently, my real name and photos have been posted on Twitter and Facebook without my knowledge, and old friends say things like, ""I saw your photo!"" no, copyright lol",negative
6018,"Hmm, well, it's good (laughs)
Pictures taken with friends are still good, so it's a school.
Please speak to the school. I would be surprised if someone suddenly gave me my full real name or a photo I don't remember (laughs).",negative
6019,"I wish I didn't have a cell phone.
i don't want to contact anyone

I'm begging you, let me rest from the bottom of my heart",negative
6020,"What's everyone doing lately?
I think you should rethink how you treat people (´・ω・｀)",negative
6021,Is this time of the year like that?,negative
6022,"I just want to get along with everyone normally.
Is that too convenient?",negative
6023,"Maybe I should just ignore it, but I don't like it (´・ω・｀)",negative
6024,A lot of stuff ＼( 'ω')／,negative
6025,"College is troublesome. Human relations are troublesome.
It's kind of troublesome ＼( 'ω')／",negative
6026,"Regardless of the person, I started to feel that it was good to go back and forth between my part-time job and home.
But what's the fun in that?",negative
6027,Black Advent! Entering invincible mode ＼( 'ω')／,positive
6028,"If you're drunk, you'll be honest (laughs)
It's good because it's fun ＼( 'ω')／",positive
6029,"I'm doing school festivals, but my hands don't react to the liquid crystal (´・ω・｀)",negative
6030,mystery! Nukakko! !ヽ(・_ω・_ )・_,positive
6031,"Anime is getting more and more final.
I'm looking forward to the new anime, but it's kind of lonely (´・ω・｀)",negative
6032,"Anime, Love Live, and Nana Star consumption will end the day today (´・ω・｀)",negative
6033,"I thought the rain had stopped, but when I went out, it began to rain and I really hate it (´・ω・｀)",negative
6034,Lack of exercise. Physical strength......(´Д｀),negative
6035,"Is it still March ( °_° )
Somehow in my head, I had a feeling that the tax will increase from today to April ( °_° )",neutral
6036,"School festival is over, let's do our best, Nanasta",neutral
6037,Kita for God (゜∀゜),positive
6038,I'm motivated ＼( 'ω')／,positive
6039,How Magi's anime ends...(´・ω・｀),negative
6040,I am a shining demon......(´・ω・｀),negative
6041,It's an angel's mistake,neutral
6042,"I don't know where to start ＼( 'ω')／
For now, let's drink and go to sleep (゜∀゜)",negative
6043,I've already opened a bottle of wine while saying let's have a drink (‾▽‾) lol,neutral
6044,"Pino is a stylish and handsome guy.
Really the best! W.",positive
6045,"Sake and wine are out of stock. There is only beer, shochu high, and whiskey.
I want to drink Japanese sake. Shochu is fine, but _(-ω-`_)⌒)_",neutral
6046,I want you to start college as soon as possible. It should be free (be trash) if you start college.,neutral
6047,There are things that you don't need for yourself but that other people want.,neutral
6048,Murasakihara ー ー ー ー ー! ! ! (* >ω<),positive
6049,"The moment of the tax increase is often raised, but why is everyone a family mart?",neutral
6050,"April Fool's Day ``I lied about the tax increase'' TL too much ww
I'm really happy",neutral
6051,"Who is this from the picture-story show w awesome ww
It's funny but I talk too much w",neutral
6052,It's so hot,neutral
6053,"Haaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa(´・ω・｀)
I'm weak for being younger (´・ω・`;)",negative
6054,"I don't hate flirty girls though.
As always, I'm having trouble responding (´・ω・`;)",negative
6055,"I smile and let it flow smoothly, but in my heart→ヾ(・ω・`；)ノ I often feel like this",negative
6056,At least someone in the same grade or older can respond calmly,neutral
6057,"Akan, I also remembered what happened before (´・ω・`;)",negative
6058,Wow! :(´_ω_｀):,negative
6059,"※The owner is a woman, but she is not a lesbian.",neutral
6060,The sleepy girl is too cute ( ´´_∀´_` ),positive
6061,It seems like he just thinks like an old man _(:3 ”∠)_,neutral
6062,"everyone majime
There are so many people and there is no way to take a lecture where you can print out the resume w
yes
It's like you came to work part-time for real ←",neutral
6063,what should i do,neutral
6064,I wish I had taken another lecture.,neutral
6065,"The number of acquaintances is increasing steadily
I'm happy, but it's a little troublesome _(-ω-`_)⌒)_",neutral
6066,"I don't attend anything other than those related to my part-time job.
What are you here for ( _-_ )?",neutral
6067,"I have a few acquaintances, but I don't feel like taking them together (´・ω・｀)",negative
6068,I want to start over as a college student,negative
6069,"From the perspective of an older person, idols (young people) may all look the same, but to me, they look almost the same to the elderly (over 60).",neutral
6070,I hate stupid women,negative
6071,"I'm blown away!
I wonder if I should stop being serious",neutral
6072,"that? Isn't it 31?
Do you count 0 as well? ?",neutral
6073,"stupid
Huan
and my ears
Yeah, I don't care. are you OK.",negative
6074,"It's not interesting and I'm getting into my head, so I've been watching the same anime for about 4 hours (´-`)
(※ 30 minutes animation)",negative
6075,I want you to fix the reaction soon before adding more songs,negative
6076,"It's not just purple, it's also green",neutral
6077,fucking game! ! ! !,negative
6078,This is still more motivating than impossible games,neutral
6079,"What is it that even though it responds to positional text, it doesn't respond even if you press it properly?",negative
6080,Otome-shiki was finally cleared ε-(´-`*),positive
6081,"S looks good, but I don't want to level up this time_(:3 ”∠)_",neutral
6082,Serious = not smart,neutral
6083,"There's no set order in which to take lectures at university, so if you talk on the premise that you already understand it, it'll be gibberish.
(I don't know about other faculties, in the case of law faculties)",negative
6084,that? Was my personality like this......?,neutral
6085,"People who want to be a leader but don't want to take responsibility for it, so they try to get in the way from below. don't know! The one who says.
Well, both are nice (laughs).",negative
6086,"Also, the leader listens to the opinions below and reflects them well, so listen to what I say because I am the leader! I don't think it's something to ignore the opinions below and do dictatorship.
It may be different if they have a lot of ability, but usually such an organization will quickly collapse due to distrust or something.",negative
6087,You're fundamentally wrong.,negative
6088,"30,000 in 3 days or 4 credits in half a year.
Which do you choose?",neutral
6089,"Units don't bother me that much...
I'm sorry for the other people, but I want them to fall.",neutral
6090,Wicross is too popular ww,neutral
6091,"Lately it's been rough, so he said, ""You need more time for yourself"" and took me with me ´ω` )/
It's been a great change! was fun!
Thank you for everything (*´`)♡",positive
6092,It's annoying to block people and ignore them in real life only when it's convenient for them to be friends.,negative
6093,Half a year left. Good luck......,positive
6094,"I can't like a girl who likes Korea...
(Don't worry, it's not about you who sees this red)",negative
6095,"At the convenience store, the person next to me and I found 4 Ani-Summer cards at exactly the same time.
The other customer and I won the prizes on different days, so we had to decide on our own.. (laughs)",neutral
6096,"Another person, did it day 3.
Damn! I want to go! (smile)",neutral
6097,"Wow, that was hilarious.
Rather, it was a Twitter bug",negative
6098,"Follow me if you want to see it.
Otherwise it will block like before.",negative
6099,"I'm popular in places I don't know (laughs)
I want you to do your best, yeah, really.",neutral
6100,"Anisama, it's not an arena (´・ω・｀)
And wait a second?
Aren't you behind the stage? that? Did you sell those seats? ?",negative
6101,Too much litter. Bad manners and dangerous.,negative
6102,"Those clothes look cute on people with big breasts.
Even if someone who doesn't have one wears it...",neutral
6103,"No, you guys aren't here at university, are you? ( °_° )
Why did you come during the lecture?)゜Д゜(ヽ",negative
6104,Depressing anime.....,negative
6105,WIXOSS = Window Magi......?,neutral
6106,"Oh my God, I forgot to record and went home.
I can't get any anime during GW (´；ω；｀)",negative
6107,shocking facts. Apparently I have longer hands than other people ノ)゜Д゜(ヽ,neutral
6108,What are you saying to your parents now? I was told w,neutral
6109,"that? Is this the only tax notation?
Or is it tax included because it's in the countryside?
Which one is common now? ?",neutral
6110,"that? Is this okay?
I didn't know, so I wonder if it's good intentions and no negligence? :(´_ω_｀):
Oh well...(´・ω・｀)",negative
6111,"・・・What should I do with the amount of this luggage? ( °_° )
Sorting and tidying up is troublesome
Let's do it tomorrow _(-ω-`_)⌒)_",negative
6112,"Live, New Year's party, BBQ, live, and play in circles this week.)゜Д゜(ヽ",neutral
6113,I don't have time to do events←,negative
6114,I have no money (´・ω・｀),negative
6115,I wonder if I can consume rice (´・ω・｀),negative
6116,Wow! ! I don't want to think about the future (´・ω・｀),negative
6117,It should be fun (´・ω・｀),negative
6118,"It's getting harder and harder to get involved with people...
Not everyone, though.

troublesome",negative
6119,"I like the countryside because I can live slowly and leisurely.
I'm tired",negative
6120,no more I want to change my hairstyle and face.,negative
6121,"Being creeped out or scared by a girl actually hurts, isn't it?",negative
6122,"It's been too long since I've slept in my own house or slept alone, and it's painful.",negative
6123,"Even if you think you don't need memories, you'll regret it later.",negative
6124,"In order to be polite, in high school and college, I basically called boys with ""kun"". Good memories.",positive
6125,"You can tell the distance between me and that person by adding ""chan"" to a girl (although there are exceptions)",neutral
6126,"I want to clean up
i want to clean
I do not want to do anything",neutral
6127,"After all, it seems impossible for me to be free even for a day _(-ω-`_)⌒)_",negative
6128,"Sometimes I think meeting people is a waste of time and money, but now I want to meet anyone",neutral
6129,I can only think of cool guys (2D) that girls like,neutral
6130,"For a girl, it would be impossible for a guy to hshs a cute girl",neutral
6131,Here's a pervert who looks at her phone and grins during the lecture.,neutral
6132,"The two rear-facing couples in front are annoying.
If you want to flirt, do it somewhere else.
Explode the rear charge.",negative
6133,i hate everyone,negative
6134,I want to stay indoors doing only what I like watching anime,neutral
6135,"I really want to sleep.
I want to sleep for now.",negative
6136,I don't feel like interacting with people.,negative
6137,Studying on weekdays and working part-time on weekends might be good.,neutral
6138,"That person has a disgusting face and a disgusting wink Who are you doing?
Only looks like a pervert",negative
6139,"Haa,,,",negative
6140,"Everything is on the verge of puncture.
mental tofu.",negative
6141,Humans are like garbage.,negative
6142,self hate.,negative
6143,(Not for you watching this),neutral
6144,"After all, it is troublesome.
It's easier to do it all yourself.",negative
6145,"Better to be drunk.
It's bad because you know what you're doing.",negative
6146,It's kind of ironic that we spend less time together to make more time to have fun together.,negative
6147,"Because of this, I don't like events ending on holidays.",negative
6148,"I thought I was going to have a part-time job today, so I did my best at school festivals without sleeping last night, and this morning I was ranked around 17,000, so I thought I was okay, but when I finished, I was ranked 30,000. Want to cry.
I wasted stones and time...",negative
6149,"Oh, this is impossible (laughs)",negative
6150,"While Ria Tomo's TL is filled with baseball, this one is stable",neutral
6151,"Huh, dissolution of Harakiri is real! ?",neutral
6152,"If you are still following this account related to rock and live, please DM me!
I split my account, so please follow another account",positive
6153,"I used to love ClariS, but it's sad that they broke up...",negative
6154,I really like the inferior student!,neutral
6155,"Everyone wears too trendy clothes.
I laughed when I met 5 girls with exactly the same clothes in 10 minutes",neutral
6156,"The person in front of me has amazing hair and I think she's a hostess, but no matter how I look at it, she's a man...",neutral
6157,"If you stay at home alone, you won't spend money, if you don't eat, you can lose weight, and you don't have to interact with people, so it's easy, isn't it? It's becoming a dangerous idea.",negative
6158,"Well, realistically, being alone is lonely and impossible.",negative
6159,I hate it when I think that there are still people in the same clubs and circles who look at girls that way.,negative
6160,"Grandma, I'm sorry for molesting you.
It's not on purpose (-ω-；)",negative
6161,Meow meow (laughs),neutral
6162,Seriously ( °_° ),neutral
6163,"I love idols and I love AKB, but I think it's too much to push Amazon and job hunting.",negative
6164,Sasshi what are you doing w,neutral
6165,Fuaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,negative
6166,The character is blurry lately (^ω^),neutral
6167,Runaway ⊂( ?o? )⊃,neutral
6168,I'm sorry,negative
6169,Boring,negative
6170,"picture! Miyuki getting married! ?
congratulations _( *_0_*)_",positive
6171,"When I was fascinated by a cute girl, I almost hit a guardrail on my bicycle.",negative
6172,"Is it a flare-up?
I don't know why but don't come here, it's troublesome...(´-д-)-3",negative
6173,"Additional announcement of Anisama.
Peach Maki is ww",neutral
6174,"Even if you say it like that, it's hard to react.
Please understand.",negative
6175,"AniSummer 3rd day fell (T_T)
This year it's only the 1st and 2nd days... (´・ω・｀)",negative
6176,"Since it's a god festival, I drew two golden eggs, but they're both not multiplied, and I don't need them anymore (´×ω×`)",negative
6177,"Recently, I thought there was no good TV at this time, but I used to watch anime on BS...
I haven't watched anime too much lately, so I forgot about that.
I need time",negative
6178,Hinako Sano is really cute. angel.,positive
6179,"There are too many things to do, and I feel like throwing up from lack of sleep.
I can't make it. i need time",negative
6180,"I've been chased by the deadline for more than half a month.
And from here on, it will be pushed by the deadline for more than a month.
hard,,,",negative
6181,It's my fault that I put my hands in various places and made a mistake in the way I cut corners...,negative
6182,It's a vicious cycle of being pressed for deadlines and working part-time to save money for a hobby to take a break.,negative
6183,sorry,negative
6184,Chie is too cute to die,positive
6185,"Too bad, too cute (__ _ω_ )____♡",positive
6186,"I'm usually stubborn, but if I'm dejected and told only by ○○, I can't stand it (*´д`*)",positive
6187,There is no good man who knows he has a boyfriend and calls out to him,negative
6188,"I like it, so it's good.",positive
6189,"I bought useless things...
Well, it will be a decoration ⊂( _o_ )⊃",neutral
6190,It's crazy to buy something like this when you can't afford it ＼(^o^)／,negative
6191,Release stress ＼(^o^)／,positive
6192,I want to eat grilled meat,neutral
6193,Uhyo fun! ! *+.( °ω° ))/,positive
6194,I don't have time to play lol,negative
6195,"It's a matter of which one you choose.
Because we're together (laughs)",neutral
6196,kaisha is crazy,negative
6197,Why is this troublesome _(:3」∠)_,negative
6198,"that? Are you skipping episode 1?
I've watched the final episode from the beginning, but the story doesn't connect...
Spoiler pattern _(-ω-`_)⌒)_",negative
6199,"Ah, this is a bad guy \(^q^)/",negative
6200,Boundary breakthrough ^o^)/,negative
6201,Did I use my brain too much _(:3”∠)_?,negative
6202,I'm just noticing this time ^o^)/,neutral
6203,I haven't been stable lately (´-ω-｀),negative
6204,"With a PC and an iPad, you can stay home all day",neutral
6205,Uha ∩^ω^∩,neutral
6206,Level that I'm afraid of myself,negative
6207,"I don't have enough sugar, but oh oh! ! !",negative
6208,"I didn't ignore it and use it forcefully,,",negative
6209,Why is this toilet so scary? I just feel bad. cold sweat. It's been a while since I've come this far.,negative
6210,It was fun _(*´︶`*)_,positive
6211,Thank you (*´ー`*),positive
6212,"I want to go to Osaka. I want a haircut, I want earrings, I want clothes.",neutral
6213,I want to put red mesh in my brown hair. cute.,positive
6214,"At the lecture, the girl next to me was using a 765 Pro iPhone case, so I couldn't help but ask, ""Are you Imus?""",positive
6215,"I was shaken ww
too obvious ww
awesome ww
That makes me want to swing like this lol",negative
6216,"It's good to be flashy and light, but it's a bit unreasonable to look serious and light.",negative
6217,"A ""I'm going to ○○, but I'll go with you.""
B: “Ah, then let’s go home!”
A: ""...isn't it! lol""",neutral
6218,awesome w,positive
6219,"Morning: I have nothing to do tomorrow → I can take all lectures seriously _o_ )/
Now: I know that the 1st period is canceled → Oh, let's take a day off tomorrow _o_ )/",neutral
6220,"I wanted a screw piercing so I looked it up and found that a tool shop sells regular screws for piercings...
Isn't it terrible? (-ω-;)",neutral
6221,"Seriously (_ω_)
The second edition is still popular.",neutral
6222,I saw a vacuum car for the first time in a while (°0°) lol,neutral
6223,"Ria Tomo, let's play Wicross (card game) together _o_ )/",neutral
6224,"If you can't drink, don't drink

I want to say",negative
6225,(´・ω・｀),neutral
6226,Oh blocked?,neutral
6227,Why would I be so annoyed if someone I don't like said the same thing to me (^ω^)?,negative
6228,"It's time to meet online even if you can't meet in real life.

(´-`). oO (convenient but troublesome...",negative
6229,"Anisama, it was connected at exactly 10 o'clock (probably only about 5 seconds passed) and everything was sold out. sink.
did anyone buy it? (´・ω・｀)",negative
6230,It's hard to give up (;´・ω・`),negative
6231,"I want to say it clearly, but I can't say things like this (´・ω・｀)",negative
6232,"Why do you want to go to the bathroom every time you come here? Are you cursed?
No matter how stubborn I am, I will never use the restroom here again.",negative
6233,"what should i do? Indifferent?
don't know the best choice",negative
6234,I don't know if something will change,negative
6235,Bakumatsu rock looks like Utapri,neutral
6236,I really want to teach the kids next door how to put on a yukata.,neutral
6237,The feeling of being worn instead of wearing it is amazing,negative
6238,In a world where honest people are beaten and cunning people survive...,negative
6239,I know that,negative
