,text,sentiment
3782,"I canceled the meeting and watched Weathering With You. It's good that the contents are thrown into the current society, the pure love is good, and above all, the songs are good. The song is coming to make me cry",positive
3783,Did M Station BiSH come out? I wanted to see,neutral
3784,"Hmmm, Kinpuri was not available. Am I feeling too light lol",negative
3785,"I thought it was in the annoying folder that was prepared! It's the other way around, you idiot! ! smile",negative
3786,"Ogu-san, do you want to watch the stage kinpuri?",neutral
3787,"I've been ignoring Tohoku for a long time because the 47 Great War doesn't appear, but does Aomori appear in the latest issue? Tohoku is famous for Miyagi Dantotsu, Akita Bijin, Tsugaru dialect, Iwate Wanko soba, Yonezawa beef, and nuclear power plants.
Utsukushima Fukushima, Happy Island and so on are a treasure trove of stories.",negative
3788,Pond halo today?,neutral
3789,I want to soak in a big bathtub. I want to go to a hot spring too. A super public bath is fine.,positive
3790,When will I receive the data? The deadline is two weeks away. It takes a month to build. Shortening by 2 weeks is physically unreasonable.,negative
3791,"I'm really glad that Hanyu-kun became a player. If I had a normal life, I would have been bullied in middle school and high school.",neutral
3792,Let's have lunch in Shibuya tomorrow,neutral
3793,too cool.,positive
3794,I'm an overwhelming Maidokun,neutral
3795,I have to buy 10 oranges for 100 yen,positive
3796,I don't need Mr. Kono's apology press conference for Ameo. I want the opposition party to function as a yatsu before thrusting into such a place. Don't pick up the media with words. Do you want to make people so stupid?,negative
3797,Cheki or signature or both???,neutral
3798,"Itokawa-kun, you really look good in red. Akashi is good, but Hitsuji-kun is the best. I think it's the most fitting role I've seen.",positive
3799,"Don't make me go back and forth only on the day I bring my computer, okay?",negative
3800,Are you stupid that you want to go up early but can't go up because you're waiting for an email? What does email mean?,negative
3801,"Shall we go to Yokohama?
But will it be sunny?",positive
3802,"I'm in Shinjuku until today.
Should I make a corner only in one corner?",neutral
3803,"Shall we watch Subnade again?
Heck, if I had been allowed to wait at my company, I wouldn't have come today! !",negative
3804,buy immediately,positive
3805,"I don't have it again this time, so please give up...",negative
3806,It's too dangerous to be an international secret police officer w,negative
3807,"If you think you can see it as a premium member, it seems that even an up member can purchase it for 750 yen, what is a member? That's what I feel. Even if you are not a member, it is the same as a new membership.",negative
3808,"Have you decided on Sapporo? Finally, the title fraud called Tokyo. Are Hokkaido and Sapporo aware of the cost burden? I think next year's event is already decided, but I wonder if the course is like that. To be honest, I'm fine with either, but I'm worried about money.",negative
3809,Square is open today.,neutral
3810,"For the time being, everyone thinks that I want Mori to live a quiet and retired life.",negative
3811,I got it right~,positive
3812,Should I rent Maleficent?,positive
3813,I committed the folly of going to bed around 9:00.,negative
3814,"I don't know how far my child will grow up, so I'll go back to Runfaku, Dragon Quest, or Stardew Valley. I can't get married because I'm serious. Event collection I don't know what's not done~",negative
3815,what should i do today,neutral
3816,"There really isn't a time when it didn't exist, so you can go anywhere on foot. I think it's better to do what you want to do in a modern style.",positive
3817,oh! Go!,positive
3818,how about dezafesu,neutral
3819,"I like Hapien too much, and I feel like I'm going to cry because I empathize with Uke too much while reading, and I feel a terrible hatred for Uke, but Hapien So I read it over and over again. And I think it's fulfilling without Pi.",positive
3820,It's really hard not to have a Lawson nearby~ Where is the Lawson near the station~~! Should I go to Shibuya for shopping?,negative
3821,I won't be able to see Ansta because I'm traveling next week! hard!,negative
3822,"Is it visually perfect? Eh, isn't everyone on the Kimetsu stage a visual god?",positive
3823,Will Sora Fest go on Saturday?,neutral
3824,It's really shit that the branch's evaluation system passed away,negative
3825,Aren't rap battles too popular?,neutral
3826,"Overtime work from too much free time has too much swing. I gave you the data today, what kind of devil are you today?",negative
3827,"Mu~ I don't think there will be a recommendation anyway, so what is it that even though I want to go home, no one comes back?",negative
3828,What did you say! I have to go!,positive
3829,"Sowanwan can be seen as a friend through the screen, but I'm worried about his clumsiness, I'm dazzled by his unfamiliarity, and I respect him for his ability to take action, but it's kind of dangerous.",positive
3830,I can't see your message! Even though today is important!,negative
3831,In-house system server down theory,negative
3832,"The first time I saw Hi-Lo, it was amazing. Pretty Cure is the first generation.",positive
3833,"I want my nails to match Itokawa-kun's, but it's because I'm too selfish.",negative
3834,I'm collaborating with Hi-Lo Yomiuriland.,neutral
3835,Is the hot vegetable duck onion going to end soon? I think I'll finish without eating,negative
3836,"I'm not done, but I'm going home! I don't know the delivery date!",neutral
3837,"Stasuka is the first day of the first half. I was able to take it safely, and then I'm completely focused on demon slayer.",positive
3838,That's why I don't pack it in January...!,negative
3839,About one shot-maybe he's coming today-but the boy next to me is a junior high school student. And why are you riding at this hour? Are you late? Is it some sort of gathering? Annoying anyway. You're too fidgety next to me. Please be mature.,negative
3840,"I felt good after breakfast, but I forgot my perfume",negative
3841,Why are they not aligned even though they were cut from the same data!? I do not know the meaning!,negative
3842,Hochii with all kinds set,positive
3843,I've never seen a person like that before.,negative
3844,seriously! Gotta do it!,neutral
3845,I'm nervous because the time for the challenge to leave work is too delicate,neutral
3846,Giyuu is 4 points and 8000 is very dark,negative
3847,"I haven't seen a whole cake for a while. If you're going to go out of your way to eat it, I'll eat a slightly expensive cake that's said to be delicious.",neutral
3848,"It's too cold and I want to eat a pot, but I don't want to make it.",neutral
3849,The bully ends up being an asshole,negative
3850,oh oh oh oh oh,neutral
3851,I'm afraid I haven't prepared anything for the trip.,negative
3852,"I'm really worried about the check, but I'm sorry that I made you recognize me even for a moment.",negative
3853,It's Utapri hell. I want a joycon but I don't have a favorite,neutral
3854,That's how it is today,neutral
3855,"My stomach has been hurting since last night, what is it?",negative
3856,"Ayako Ito doesn't belong to an office, so I wonder if she's treated like an ordinary person? Well, I think it's fine that marriage is an individual's freedom, but it's too late to hide it, isn't it?",neutral
3857,"If it costs money to maintain an account, I feel like going to a foreign company, but what do you think?",neutral
3858,"yes, safe",neutral
3859,"After all, the train at this time is dead",negative
3860,Everyone plays too much Pokemon ~ Final evolution is done without sleeping! I want to too! But I have a lot of work to do!,negative
3861,I saw it so I'm late (no problem),neutral
3862,"Results as usual. All the visuals this time are not good though. First generation is the cutest, yes.",neutral
3863,Offu,neutral
3864,I thought I'd go home early and play Pokemon! ! !,negative
3865,"You said to hurry up, so I'm in a hurry, but you haven't responded. I'm going home.",negative
3866,"Live view, will it be released to the general public on the day of winning? picture? Didn't you apply so much? picture?",neutral
3867,"It's not the save data, it's the SD card that's corrupted. You'll find bugs like that",neutral
3868,"Oh no! 12/22! First come first served! At times like this, I want friends who can go with me~",negative
3869,A ladybug rained down on the train,neutral
3870,Eh! I want Nagoya! But Nagoya is impossible~,neutral
3871,I wonder if Itokawa-kun's calendar bromide will be on behalf of Nagoya... I'll be on behalf of Tokyo...,neutral
3872,"A little over 10,000 yen to Nagoya... Hmmm",neutral
3873,"No, it's too much",negative
3874,"It's possible to go by highway bus for 10,000 round trip, but next month's expenses will be a lot. It's an expense before the bonus, so it fits",negative
3875,"I'll pay for it, so I'll act as someone in Nagoya...",neutral
3876,"ah! ! ! ! January is the stage ~! ! ! First day of Kimetsu! But if it comes off, one chance...? I definitely want to go to Shimane! ! one chance!",positive
3877,Isn't there too many events lately? life can't catch up,neutral
3878,"I want to see Sumikko Gurashi, but I haven't been able to go yet",negative
3879,"Most of Ansta's goods are from my parents' house, so I've never regretted it so much",negative
3880,Is the incident in front of Niigata Station a man from Saitama? The girl is a snack girl and where did she connect with her dating partner? I'm curious about that.,neutral
3881,I can't wake up early... I'll arrive at the venue around 9:30... Let's go shopping after the deal is done...,negative
3882,I want a pamphlet.,neutral
3883,I completely forgot about the company. Yaba Yaba. I want you to at least let me know~,negative
3884,- It sells out quickly - It seems that there will be many resales.,negative
3885,I wonder if the reason why the product sales line was not as much as I expected was because the pouches were sold out and I went to Janfest. I hate waiting though.,neutral
3886,Doesn't Trista look good?,neutral
3887,I wonder if I'll buy Hokuto's can badge...,neutral
3888,"Unit towels are almost sold out. Almost sold out before noon, or is it too naive to look at the inventory?",neutral
3889,Is there anyone who needs a substitute for Starai's product sales?,neutral
3890,"If I saw the actual pouch, I would want to buy it.",neutral
3891,"For the time being, I want to buy one can badge of Hokuto.",positive
3892,"There is no information about sold out, but I was told that there were no towels.",negative
3893,It's okay not this time,neutral
3894,"When I see Ministop, it reminds me of Mip.",neutral
3895,back to Makuhari,neutral
3896,too dangerous people,negative
3897,Thank you for your business. We are still looking for tweeters.,positive
3898,"Penra is cute, but the head is too big to fit in a shoulder bag",negative
3899,Akatsuki's woman is nice. Hakama is cute,positive
3900,"Is there anyone who would like to sell Ansta Starai's silver plate, or would like to purchase it? I was at the venue, but I couldn't reach it, so I'd like you to give it to me!",positive
3901,"Pikachu appears, but Eevee does not appear. Is it easy to get Pikachu for the sword and Eevee for the shield? too mysterious",neutral
3902,"Ginte... What I learned is that you should buy the most expensive seat when you buy a ticket, right?",negative
3903,"Well, I'm sorry I'm late, but I'm a bit suspicious today...",negative
3904,I want you to tell me today's schedule yesterday.,negative
3905,"Well, I see a lot of late arrivals, and I think they tend to come after 11:00.",neutral
3906,Isn't the gym too crispy this time? Is it just my imagination that the story is thin... but it's easy to level,neutral
3907,i want to go home and play pokemon,neutral
3908,I'm going to sleep if I don't take a bath before the werewolf,negative
3909,ah! ! ! ! ! ! I got the time wrong! White coat! splendid!,positive
3910,Letter pack Banbo event application,neutral
3911,"Roshao Heiseiki, everyone is amazing Hayao Miyazaki, but it was amazing. Shisho",positive
3912,"Eh, is Koyasu Olivier? I don't remember if the name was Olivier.",neutral
3913,"Oh, that's right",neutral
3914,"Even though I came home in a good mood, it's the worst when there's a guy like G in the curtain. What is this guy?",negative
3915,Even Kamadoma. There are a lot of Tokyo insects...,negative
3916,Breaking the glass of the house next to the park is just right for children to play outside.,neutral
3917,"I got 8 gym badges, but I'm leveling from carefully selected Pokemon, so I have a long way to go to become a champion.",negative
3918,It's a hell of a war...,negative
3919,"For the time being, I'll hit mine all day, but when I don't hit, I really won't hit...I wonder if this time I was paying only for Janpla...I wonder if I didn't miss it...",negative
3920,"I've finally opened the Starai pamphlet, but from the first page it's precious and my heart is pounding. Too cute.",positive
3921,It's too cute and my heart hurts,positive
3922,It's a hell of a collaboration!,positive
3923,devil?,neutral
3924,I'm watching it for that scene,positive
3925,Ai-chan's female accessories are the best.,positive
3926,I wonder how Ai-chan lived when she was in the organization. Harley. Harley.,neutral
3927,"For me, who likes both Tokai On Air and QuizKnock, it's a god time, but even if it's not, it's a god time.",positive
3928,I also like Eneko,positive
3929,Isn't it cold?,neutral
3930,I want to go to Kubota in Shibuya Parco. I want to find out what I like by tasting. But is this only Kubota?,positive
3931,I feel like I did it ~ The theory that I couldn't receive it within the luggage period ~,negative
3932,"Sending a Magikarp in Magical Exchange really irritates me, but is it stupid?",negative
3933,"Looking at the impressions, I'm trying to image what it feels like, but it's too unreasonable. What else do you have besides hello and thank you! ?",neutral
3934,"Nya-chan's child is Nezuko, right? Yaba. Beautiful girl. Yababa.",positive
3935,"Russian girls have a lot of one-handed jumps~ Even if you think it's amazing to see them in a jump war, they don't impress you... I really miss Yuna Kim and Mao-chan.",negative
3936,3D,positive
3937,Isn't the Korean entertainment industry dangerous?,neutral
3938,"Yes clear! I've cleared it for the time being, so I'll proceed slowly after that~",positive
3939,Before I know it... there are too many things happening today,neutral
3940,I saw spoilers for the demon slayer book...,negative
3941,Why are there no spares for Rakuten? One data center is not enough,negative
3942,I graduated from Yumemaru Afro. Next is cornrows with scallops...,neutral
3943,"ah! ! ! ? ? ! ! ? ! ! ! ? It's random and you have no choice but to die. Moreover, it's really hard when there is a hit.",negative
3944,I wonder if Merino's fermented shabu-shabu is delicious... I can't imagine...,neutral
3945,"Speaking of sausage, Johnson Will",neutral
3946,"Heck, I bought Prince of Wales, but I didn't have any sweets at home, so I'm disappointed. But I don't want to go out because it's cold outside. There are only cheap wieners.",negative
3947,"I always wonder, what kind of job does this person have?",neutral
3948,"Noritake is going to do a little bit, isn't it? I'm worried about tea utensils for a lifetime!",neutral
3949,"Isn't it a bit too much for the news to be published? I want people to stop sending people who are useless to the country and local governments and waste tax money, and those who don't try to get qualifications because of the policy should make an effort. Even if you are in your 30s and have never been a full-time employee, there are places that will hire you if you are qualified. I don't know about 40's.",negative
3950,"If you're working in the private sector, before thinking about stability, think about how you can benefit the company. I'm worried because I'm only thinking about myself. As long as I live, I don't know where I will die, so stability is like a haze.",negative
3951,what do you mean,neutral
3952,I can't sleep because of the waves that come regularly,neutral
3953,"If you want to read The Shining in the original, the nearby library is wiped out ~ everyone borrows ~",negative
3954,Why do you think it's the Tobu Tojo Line?,neutral
3955,I don't know which way to change,neutral
3956,"Thanks to the Tobu Tojo line, even this line is crowded with idiots. Or rather, the home is overflowing.",negative
3957,watch The Shining. Prepare.,neutral
3958,Why Harada,neutral
3959,Are you out! I'll watch it on YouTube before deciding whether to buy it or not,neutral
3960,"After all, if you look at the evaluation of tea, or rather your impressions, you will enter a labyrinth.",negative
3961,"Eh, Sanemi has the same birthday as Yuri-kun! ?",neutral
3962,I only see VaP around me,negative
3963,"I was able to get on the express safely, but it's close to the old man. It's not that crowded yet, so it's not that close!",negative
3964,Hyoee,negative
3965,"It's been a long time since I've been free tomorrow, so maybe I'll go look for a teacup",neutral
3966,Playstation is also a problem?,neutral
3967,Yaba! Collect signatures!,positive
3968,Don't come to Domoto-kun. The rule that the endorsement does not come is alive and well.,negative
3969,"I can't go to the second part, so I wonder if it will be loosely in Tokyo or by mail?
Are you looking for that set?",neutral
3970,"Itokawa-kun's recommendation is April on the table
Psychological test, Kikuchi-kun Oribe-kun doesn't understand the ellipse (fan, trapezoid)",neutral
3971,How many signatures do you have?,neutral
3972,Goal achieved!,positive
3973,Va,negative
3974,The women-only car at 9 o'clock is peaceful.,positive
3975,More than half of the interviews were about jumping.,neutral
3976,More than half of the jump is demon slayer,neutral
3977,I'm glad it wasn't a breakup. She was a daddy worried about her daughter in the end when her first descent was a nuisance she wanted to see.,neutral
3978,Will the Akai family be together?,neutral
3979,Asthma,neutral
3980,"I'm going to do the Animate Challenge, but I wonder if it's okay...",negative
3981,"I want to print out a list of all Pokemon past history and have an exposure tournament about meeting my favorite character.
Is there a Pokemon list somewhere?",positive
3982,Teka Yumi-san was my second son's lover...Since when...I don't know because I don't have them all...Someone please...,neutral
3983,"As a result of thinking about why it's sassy, ​​I found out that the more difficult it was at that time, the more stable it was in terms of the official sassy, ​​so I felt a sense of security and became absorbed in sassy.
It was the same with Eren and Tobio-chan...",neutral
3984,Kimetsu Challenge Failed,negative
3985,But what I should have is my sister in the countryside,positive
3986,Nezuko and Rengoku-san aren't the only local TSUTAYAs.,neutral
3987,"The amount is reasonable because it's a small business, and if you study and get a qualification, it's not too much or too little.",neutral
3988,"Also, if you look at the trend and it's all about cosplay, don't you try to deceive the official name of Kosuota these days?
I want you to stop wearing official tags with costumes",negative
3989,The silver octopus is lined up outside...,neutral
3990,"If you can reply to my email, I can go home.",negative
3991,"The milmake was liquid. It was convenient because I put it through the straw mouth. But be careful, if you don't take a mouthful first, it will overflow.",neutral
3992,Wonton looks delicious,positive
3993,"I have no choice but to buy Crysta for 100 yen per month. But I don't have a tablet right now, so that's my goal for 2020.",positive
3994,"I'm glad I didn't live there, and at the same time, I think it's hard for people over there. Was this done in the production environment or was it force majeure?",negative
3995,It's really winter outside.,negative
3996,More than 3 rows of silver octopuses are folded back.,neutral
3997,I'll show everyone when I buy the whole story...,positive
3998,"Kanagawa Waken isn't particularly bad, right? Comments like thinking that if you throw it to a trader, it'll end there, but that's a contract, right? Well, it's not that hard to break an HDD, so it might be a good idea to buy something like a vise and dispose of it yourself. Is it just a lease?",negative
3999,"It's 18 years old. From the point of view of this magazine set, the introduction is a good cousin, but it's tough.",negative
4000,"I'm tired, so I want to soak in the bathtub, but it's time.",negative
4001,Goods sales start time is too wrong ~,negative
4002,It was closed just before~,negative
4003,"I couldn't watch the last episode of Ansta, where should I watch it~",neutral
4004,I was doing it on Netflix!,positive
4005,"Your clothes are good. I want a pamphlet, a pouch, and a ribbon.",neutral
4006,"I'm happy to suddenly eat a lot of steak, but it's not cheap, so I can't go there.",neutral
4007,"I want it. If you miss this opportunity, you probably won't be able to buy it...
I have to buy it for my favorite meal, but hmm. troublesome.",neutral
4008,I wonder if Tsubokura-kun is a stage actor.,neutral
4009,I never thought it would be HelloWorld again.,neutral
4010,2019 is a great year,neutral
4011,Today's Yurakucho Line is dead.,negative
4012,It's the first time I've seen the destination changed because the train was too late.,neutral
4013,Lucario in a different color is enviable,neutral
4014,I wonder if it's not that bad...,negative
4015,"I'm free on New Year's Day, so I want to play Monster Hunter, but my family doesn't have a PS4, right?
That's why it's Dubukuro~",negative
4016,Hungry~,negative
4017,Okazaki is United Cinema. very good,positive
4018,I had a great time at Christmas.,positive
4019,"I like Byakuya-tan, but I don't like how strict he is",neutral
4020,I want to eat ramen because we were talking about ramen yesterday,positive
4021,"Galarsanigo Hohi. I don't care about individual values, so please go Galarsanigo",positive
4022,"In fact, I will spend the New Year holidays from tomorrow on Pokemon and manga. Even though I'm doing this much, it doesn't look different (I'm not making any effort)",negative
4023,Not getting notifications is a serious problem,negative
4024,I want to eat yakiniku,positive
4025,"When I was doing Mechanko Magical, Sunnygo came",neutral
4026,"I want a different color garnet too much, but what is the most efficient...",neutral
4027,Should I change the distribution,neutral
4028,"Raid basic participation is one person, but isn't the support collapsed too much?",negative
4029,Shushup Kawawa,positive
4030,"There is always one person waiting for a beauty salon that is so empty that I'm worried about it, and I'm terrified at full speed. Is this the end of the year?",neutral
4031,came one after another,neutral
4032,long bangs,neutral
4033,is there such a book,neutral
4034,I want to go to Sega Cafe~,neutral
4035,"When you go back to Tokyo, it's not bad to take the regular train back.",positive
4036,"After 20:00, 2 boxes of Pokérus will be streamed. If you have any luck, please do.
It's hard to fill up the picture book.",neutral
4037,I think I'll stop hatching for a while because it's exhausting. Fill up your picture book.,neutral
4038,"If you do a different color, it's almost necessary to fill in the picture book ~ I wonder if it will be filled in at the end of the year",neutral
4039,"I noticed that I uploaded a picture, but there are no two same colors...?",neutral
4040,It was different when I opened it lol,positive
4041,I'm extra happy because my membership hasn't gone up for two days in a row.,positive
4042,terrible. I slept too much. terrible. bullet train. terrible.,negative
4043,"I can afford the Shinkansen, but I will give you a present",neutral
4044,"Even if you want Eevee and Pikachu to co-exist, you don't need Let's Go...",neutral
4045,"Thanks to the delay, waiting for 45 minutes on the conventional line is too painful. It would be nice if my family came to pick me up, but I'm an ethnic group that doesn't want to drive long distances at high speeds. I'm really annoyed.",negative
4046,The number of vehicles has doubled today probably because it's the end of the year,neutral
4047,Is there room for four people?,neutral
4048,Go home. too cold,negative
4049,happy new year,positive
4050,"After all, I worked on wiring and vacuuming. The person who came to my parent s ' house is working.",negative
4051,"The last supper of 2019 was sukiyaki. Expensive meat is plum.
Next year, I'd like to get my qualifications and see more of Itokawa-kun, and have a fulfilling life.",positive
4052,"There's still a lot left to fill in the picture book~
The communication exchange system is difficult. Also, if you can raise your level with candy, why are you going around the wild area in vain? that kind of personality",neutral
4053,I want to evolve a little more,positive
4054,A ghost came in Magical and I became a Gengar,neutral
4055,school w,neutral
4056,There are many Pokemon that can be obtained through communication~,neutral
4057,Oops. I messed up~,negative
4058,I wish it wasn't a dream...,negative
4059,"On New Year's Day, you go home for raw rice cakes, don't you?",positive
4060,"All the bookoffs have collapsed and there's only one left, it's too dangerous",negative
4061,"The book I wanted is not available across the board, so the net is the best.",neutral
4062,Thank you very much for eating sushi with people's money.,positive
4063,Seriously! ! ! !,neutral
4064,why,neutral
4065,"No, I have no complaints, but eh, eh, eh",neutral
4066,"What is Mr. Ghosn's driving force? Is it because of the money? Do you believe only in money? I wonder what I'm spending on earning as much as I earn. If you look at overseas articles, you'll probably be able to see it a little more, but I don't feel like reading it.",neutral
4067,"I thought I slept a lot, but it's normal because I slept 8 hours",neutral
4068,9 more,neutral
4069,bath,neutral
4070,I have a complete Pokemon book. thank you for your help,positive
4071,finally arrived,neutral
4072,I love magic too much~,positive
4073,"The soshage of the magic department is over, but what is that? It's not different from the one who pays the money, but since it's not a pure card battle game, there were many things I couldn't keep up with, it didn't have voices, and the events weren't that interesting, so it was kind of disappointing.",negative
4074,Moriarty could be pretty funny,positive
4075,happy birthday,positive
4076,cute (sigh),positive
4077,I gotta wake up,negative
4078,"Oh, maybe I should use Shibuya tomorrow.",positive
4079,"I've seen all the pictures of Shinjuku, but it's kind of unnatural...",neutral
4080,"If you answered ""Tohoku region"", I think that the people of the prefecture are suffering from some kind of disease against Koshi. It's a sickness.",negative
4081,"I've had too much trouble with my brain, so I want to rest tomorrow as well.",negative
4082,Temporary and worldly man,negative
4083,"I can't concentrate at all. After all, I think it's no good if you don't take long vacations regularly about six times a year and let your body get used to it.",negative
4084,"If you want to eat steak, is it raining today?",negative
4085,"I want a big teddy bear that costs about 30,000 yen",positive
4086,Is it menship today? But eat steak.,positive
4087,"Even if foreigners say it's tough. Do you have data to the contrary? It feels like Japan, which has a tough start, is being compared to other countries, where the start is rough.",negative
4088,"I wonder what a coup is. There is certainly a problem with the way the Japanese judiciary works, but in the first place, it would have been better if the money hadn't been deceived, and if it wasn't deceived, it would be fine to explain it, but is that going to happen from now on?
Fair justice is impossible as long as humans do it.",negative
4089,"Isn't Richard's picture too bl? If you think about it, it's the original Utako. But anime pictures have a tremendous sense of bromance~",neutral
4090,Should I not see it? I just read it anyway. I heard Sakurai-san.,neutral
4091,Stream a real wedding ceremony in anime? ? ? ?,neutral
4092,"The PC I made a reservation for is being used and I'm out of the room, but can I go home?",negative
4093,"Speaking of which, when I looked at what was going on, there was a transfer, but there were various conditions such as picking up other tickets, and various conditions were added, so I reconfirmed that I had to take the ticket myself or my relatives.",negative
4094,"Within regular range. And although it's very close to work, I don't need to be at work today and have nowhere to go.",negative
4095,Goods venue It's sober and hard to understand! It might have been better to wait at the venue because it's just a pamphlet and a pen.,negative
4096,Koupen-chan... Soramachi... Koshigaya... Close but far... Maybe Soramachi...,neutral
4097,"yes, open a seat",negative
4098,"I get a lot of reminder emails, but even though I haven't received 500 yen, I don't do it because it's troublesome to do the steps. I think there are many people like that.",negative
4099,"Is there a day ticket for Kimeste?
I wonder if it's a good idea to stop by because it's close...",positive
4100,"Kagenare Tsumugi, did you bite Trista first? Mao, blowing the mic, Ikkei is still Hokuto, I don't feel like a skit. The first song on Switch is Templation Magic, Emerald in Act 2, amazing skits, fun, official Switch stitches.",positive
4101,it was fun anyway,positive
4102,Trista's control is polished,positive
4103,New home is great! It's even easier to use!,positive
4104,"Sekoguchi-kun, I was observing a lot for future studies, but it's really bad. dies in May.",neutral
4105,"Luis It's difficult, isn't it... I can't see the true role even if I read the manga",negative
4106,"Does anyone have an unfinished product? Well, the replay elements and story that are popular with the general public are light, and if you were told that there would be a charge for additional content in a few months, I understand that you would be cheating, but at a price of 7000 yen, I have no complaints about the volume. . Also, imagine how many people and budgets it takes to make a game.",negative
4107,Gabrias coming?,neutral
4108,Aren't Poffin and that ball-decorating guy still going? ? ? If it's money?,neutral
4109,"Do you feel that the Ghosn theater did not have the effect you expected?
Wait, is it possible for a crime committed in Japan to be tried in a Lebanese court?",neutral
4110,Yayba ~ There's an offer error ~ Shindo ~,negative
4111,Katana-Myu from today? It's too hard to hit,negative
4112,Impossible. It is impossible even if it is said just before.,negative
4113,I made it in time for the train~,positive
4114,"It's magical, and it's been flowing abroad, but why?",neutral
4115,"Staska, we don't have time to go shopping...",negative
4116,teeth?,negative
4117,"Too sleepy~ I have to go to work tomorrow, so I have to go to bed early.",negative
4118,"What's the cheering~ Please go faster~ I'm not very conscious of Kimbure on my way home from work, so I don't have it~ Everything is just too close~",negative
4119,One-chan product sales,positive
4120,The site has changed pictures!,neutral
4121,Don't install stupid elevators in department stores,negative
4122,bonus comp,positive
4123,"wait, there are a lot of empty seats",neutral
4124,I can't stand the repeat ticket.,negative
4125,It's so funny that I want to see it about 2 more times,negative
4126,"But I think that the person of Senburo was a good thing far exceeding the price.
More than that, there are too many entrances on the way.",neutral
4127,Tsubokura-kun was cute. She's cute even when you look up at her with binoculars. he was working very hard. It's a shame he couldn't speak French lol,positive
4128,"Eh, is that Tatsuya Fujiwara or Hirata?",neutral
4129,"It's Chinese food tomorrow, so I guess I should be quiet today, but I don't want to make it",negative
4130,"Moriste, more ad-libs. Happening that no handcuffs or smoke canisters are prepared. Kitamu It was quite a difficult papu to connect. Themes such as one-shot curtain call, Moriarty in the evening, and Moriarty getting a job from Itokawa-kun. The subject of closing Moriarty from my eldest son.",neutral
4131,What about Naru-chan?,neutral
4132,"I'm going to take a day off tomorrow, so I thought I'd have to do a lot of work today, but the computer wasn't free, so I went home.",negative
4133,"Eh, it's bipro",neutral
4134,Asakusa Division,neutral
4135,"I won't omit this one, but Inosuke's muscles are just amazing.",positive
4136,"Everything is too clogged to work. But if I help you today, I won't be able to rest tomorrow, so I'll give you help on Friday, but when you ask me what I was doing during that time (today), I can't say anything ~ I'm stuck in everything. I want to reset.",negative
4137,"Originally, it was because of the new environment.",negative
4138,Those who want it to end first I didn't finish it (today is the deadline) but it can't be helped,negative
4139,poor,negative
4140,Is the change of clothes basically the same?,neutral
4141,I'm sick of swords,negative
4142,"To be honest, it's probably not as good as the stage, but it's a parameter problem",neutral
4143,"One thing I can say is that although it's for the sake of the judge, the amount of money the actor otaku makes is quite ridiculous, and I think it's true that thanks to that, it became a huge content. Combining 2D and 3D is difficult.",negative
4144,"The more I look at it, the colder it gets. stop",negative
4145,"You mean that Mu values ​​the worldview and characters? ? lol
Because I was an idol. No, I don't think it's important just because it's a different interpretation.",neutral
4146,"When work is done very well, the mind becomes stable",positive
4147,I forgot Mirano-chan's letter~,negative
4148,"There are people from the first day, but well. This is not going to be full...
Even though it's the first day of the second half performance...",negative
4149,"I don't like audience participation, but it was fun.",positive
4150,Engagement is amazing,neutral
4151,I want to eat Takadanobaba milk pudding again,positive
4152,"I asked for it, but I got it in Tokyo!",positive
4153,"For the time being, it was secured once...
I want to see it 3 times...",positive
4154,Or Kairos! ?,neutral
4155,"Chill and Absol are good~
Except for the first generation, I love Rubisafa~",positive
4156,"Well, after all, I'll do my best with my dream Eevee without compromising ~
If you're going to bring Gracia to battle, you'll have to be Yume Eevee~",positive
4157,"If you compromise with mumbo, you can dream...",neutral
4158,I wonder if the next sheep will be Tsubokura-kun. I would be very happy if Yao-kun would join us in the double cast.,positive
4159,"Eh, isn't it real?",neutral
4160,Is that the guy who brought Mugendaina to Mawhip?,negative
4161,"Kyodaira Plus escaped all 3 times, but it must be a repeat ball after all? ? ? ? I like diving.",negative
4162,"Eh, are you going to play Starsuka 3? Hyoee",neutral
4163,"Dream Eevee (Drivo) hatching surplus (V4, 5) has accumulated quite a bit, so I want to exchange it for other dream trait hatching surplus. . . Oshabo if possible. . .",positive
4164,I'm happy because I love Mumbo,positive
4165,That hair...,neutral
4166,it's snowing amazingly,neutral
4167,I want you to stop giving error every phase,negative
4168,"The corner of the carriage was empty and the man in front of me couldn't sit down, so when I called out to the woman who was moving around, she said it was okay because it was one stop away.
Also, every time I show kindness, I get rejected, but I wonder why the timing is so bad. I want to give up once in a while.",neutral
4169,"It's 8:30 p.m. when you go shopping and cook on time, so 8-hour work is shit.",negative
4170,"Huh, are you going to work as a voice actor tomorrow? Was it brimugin? picture? I went to see Brimyu, but I didn't know www",neutral
4171,"Asuma, I only knew Mr. Oikawa. Did an onmyoji appear as well? I'm blessed with a lot of roles.",positive
4172,"In the first place, it is somehow better to run a cart on a public road. It's so dangerous.
Electric carts are being considered for mobility in the future, but if we don't build a dedicated road for it, the same roads as today's cars will be too dangerous in case of emergency.",negative
4173,"If everyone says that the danger is low based on the speed according to the road signs and the goodness of cornering theory learned in driving school, why are there so many car accidents?",negative
4174,It's harder to touch left-handed than now...?,negative
4175,"Eh, isn't jo1 amazing?",positive
